"user_id","test_group"
"65468417","variant"
"65383966","control"
"67163948","control"
"64967826","control"
"68918909","control"
"65587713","control"
"68871364","variant"
"60559368","control"
"71335883","control"
"70008446","control"
"70094588","variant"
"71145742","variant"
"65350367","variant"
"69253809","variant"
"69945144","control"
"63870669","control"
"65981545","control"
"69713114","control"
"58216115","variant"
"57389385","control"
"71174390","variant"
"65812018","variant"
"52496401","variant"
"69053620","variant"
"64797149","variant"
"70533575","variant"
"66494345","variant"
"70897559","variant"
"65061548","variant"
"66770608","variant"
"64741403","variant"
"65595007","control"
"67259599","control"
"70584128","control"
"71176487","control"
"67689699","control"
"65694780","control"
"67636893","control"
"71276446","variant"
"69216682","variant"
"71485418","variant"
"64033641","variant"
"70567819","control"
"67931535","control"
"69502938","control"
"69336322","control"
"64749570","variant"
"66101396","variant"
"71196782","variant"
"71376696","variant"
"70973434","variant"
"69897349","control"
"67932894","variant"
"68947255","control"
"48838639","variant"
"69146222","control"
"67091333","variant"
"70340370","control"
"69596174","control"
"71254704","variant"
"70100751","variant"
"70634909","variant"
"69147277","variant"
"69076673","variant"
"52708253","variant"
"46589368","control"
"68856627","control"
"71019154","variant"
"48608992","control"
"67958075","control"
"46812137","variant"
"65380440","variant"
"69639922","control"
"66941180","variant"
"68577204","variant"
"71106420","variant"
"66667165","variant"
"57938589","variant"
"68890596","variant"
"69609944","control"
"67305205","control"
"65481756","control"
"64661228","control"
"66922181","control"
"66799778","control"
"70958142","variant"
"63935432","variant"
"65565716","variant"
"65770281","control"
"64561793","variant"
"64075221","variant"
"66675984","variant"
"58003369","variant"
"69968260","control"
"67759731","control"
"69779670","variant"
"69449880","control"
"70640847","variant"
"65414612","control"
"65205191","variant"
"64467444","control"
"69611469","control"
"69377051","control"
"67312030","control"
"70834092","variant"
"63982430","control"
"59096769","variant"
"67344751","variant"
"67620491","variant"
"64451222","variant"
"46730609","variant"
"68040518","control"
"65785722","variant"
"67684640","variant"
"70001196","control"
"69883681","control"
"66788543","variant"
"68580703","variant"
"70809575","control"
"69813068","control"
"67742671","control"
"70445132","control"
"67978475","variant"
"69070066","control"
"68565940","variant"
"65680384","control"
"68776205","control"
"68849591","variant"
"57641510","variant"
"69489404","variant"
"68582495","control"
"69200888","variant"
"71107698","variant"
"64333449","control"
"65125153","control"
"67981658","variant"
"67882545","control"
"72770661","variant"
"68041336","control"
"69768887","variant"
"70336313","control"
"66720451","variant"
"64426125","variant"
"66309683","variant"
"67273191","control"
"72871575","variant"
"67772682","variant"
"69491445","control"
"61416854","variant"
"69145007","variant"
"71057532","control"
"71265482","control"
"69400732","control"
"60598583","control"
"69281874","control"
"56793959","control"
"67981496","variant"
"72641429","control"
"65108295","control"
"71001416","control"
"68830242","control"
"71353429","control"
"71009579","variant"
"70897063","control"
"64859785","control"
"70148209","control"
"69497154","control"
"60595728","variant"
"66902598","variant"
"71129491","control"
"71281690","variant"
"70896436","control"
"71099210","variant"
"68792003","control"
"73347956","control"
"70790406","control"
"67509597","control"
"70170931","control"
"69694730","control"
"69152592","control"
"68988283","control"
"68005833","control"
"71182397","control"
"65493390","control"
"66309523","control"
"68818806","control"
"67191773","variant"
"71055183","control"
"67093791","control"
"67193899","variant"
"70636058","control"
"66089919","control"
"68627293","control"
"67297841","control"
"71513482","control"
"70043497","variant"
"71184127","variant"
"66886917","control"
"71429682","control"
"68706197","control"
"66018037","control"
"67749327","control"
"67947331","control"
"69537011","control"
"64993765","control"
"64118429","variant"
"67187841","control"
"66663664","control"
"61981381","control"
"67344326","control"
"67391532","variant"
"64702031","control"
"67171716","variant"
"65493917","control"
"69857413","control"
"66879418","control"
"71012774","control"
"71096287","control"
"66273134","control"
"61245829","control"
"64370166","control"
"69815482","control"
"65675176","variant"
"69792577","control"
"63727204","control"
"66477794","variant"
"66878244","control"
"67430824","variant"
"70085963","variant"
"70899745","variant"
"69042285","variant"
"65384874","control"
"48439259","variant"
"72824975","control"
"68029331","control"
"69493960","variant"
"70171446","control"
"69057048","control"
"63491826","control"
"56558144","variant"
"69437419","variant"
"67609274","variant"
"69768828","control"
"68809819","variant"
"64259251","variant"
"71281558","variant"
"69122717","variant"
"71791238","control"
"65852518","variant"
"67513006","control"
"67271007","variant"
"68040784","variant"
"66804948","variant"
"66095598","control"
"56758789","variant"
"66129611","control"
"70215465","control"
"62199806","control"
"65776648","control"
"70847800","variant"
"67567761","control"
"69805519","variant"
"70008359","variant"
"69812735","variant"
"71436472","control"
"70077104","variant"
"69688009","control"
"71183178","control"
"71037913","variant"
"69797583","variant"
"69089663","variant"
"65146092","variant"
"70523363","control"
"71139557","control"
"66897732","control"
"49012444","control"
"64779165","control"
"63384271","variant"
"69126036","control"
"66627062","variant"
"67193224","variant"
"63039779","control"
"67536737","variant"
"70075370","control"
"71520094","control"
"67573743","control"
"70522427","variant"
"70464217","variant"
"51272892","variant"
"66795775","control"
"70842615","control"
"71384218","control"
"69900869","variant"
"69976498","variant"
"67324419","control"
"70574719","control"
"70072962","control"
"72629485","variant"
"61643116","variant"
"62675560","control"
"64342084","variant"
"65163463","control"
"67251353","control"
"57760002","variant"
"67729187","control"
"64658195","control"
"71320360","control"
"63465045","control"
"67068232","control"
"63553176","control"
"57849898","control"
"68795051","control"
"60489846","control"
"64398586","control"
"63685942","variant"
"64338291","variant"
"70081791","variant"
"60530133","control"
"66793066","control"
"66993769","control"
"59215525","variant"
"64722811","variant"
"61823354","control"
"66070266","variant"
"65052453","variant"
"66687247","variant"
"70680836","variant"
"69679841","control"
"69858462","variant"
"68819791","control"
"68043826","control"
"70385995","control"
"67626918","control"
"70670309","variant"
"68776262","variant"
"70667060","control"
"69752508","control"
"68966215","control"
"51686985","variant"
"69778145","variant"
"56223385","control"
"66978303","control"
"69248415","control"
"70811993","variant"
"71328610","variant"
"68691108","variant"
"52775294","variant"
"70138932","variant"
"67549229","variant"
"66965957","control"
"67993282","variant"
"58185162","variant"
"67374020","variant"
"71312171","variant"
"67631203","control"
"71490376","variant"
"69651523","variant"
"67573554","variant"
"64068894","variant"
"65775160","control"
"67877497","control"
"69535938","variant"
"61675963","variant"
"71006920","control"
"71537406","variant"
"70135741","control"
"71485484","control"
"70274153","variant"
"60500727","control"
"69166330","variant"
"65842222","variant"
"69430384","variant"
"71216995","variant"
"68708522","variant"
"68913799","control"
"71824708","variant"
"67685354","variant"
"71283503","control"
"68687411","control"
"69873191","variant"
"70265006","variant"
"64227063","variant"
"60156403","control"
"64566273","variant"
"70292921","variant"
"65597903","control"
"69538017","variant"
"66148976","variant"
"66991863","variant"
"70173165","variant"
"69066015","variant"
"69171476","variant"
"71136437","control"
"68937235","control"
"68796373","control"
"65800221","variant"
"69891867","variant"
"71638916","control"
"65074123","control"
"70987014","control"
"69909255","variant"
"68733346","variant"
"69366566","control"
"71658323","control"
"68621331","control"
"69974323","variant"
"55135970","control"
"66817983","control"
"70849301","variant"
"70057419","control"
"67182216","variant"
"71336151","control"
"69046071","control"
"69168295","control"
"67575148","variant"
"71042936","variant"
"67792985","variant"
"68636024","variant"
"69410967","control"
"70158574","control"
"69313110","variant"
"68669622","control"
"70916333","control"
"67501389","variant"
"72817646","variant"
"69054751","variant"
"67930249","variant"
"67250243","control"
"65294478","variant"
"66414442","variant"
"66282336","control"
"66072580","variant"
"70788315","variant"
"66181641","variant"
"67986554","control"
"56916108","control"
"67764972","control"
"69020055","variant"
"66278701","variant"
"66716928","variant"
"66698648","variant"
"66992184","control"
"63828980","control"
"64442422","control"
"68733870","variant"
"68800995","variant"
"67319399","variant"
"59816416","control"
"65489160","variant"
"66559828","variant"
"65245541","variant"
"71458308","variant"
"68728933","variant"
"68942419","control"
"66642028","variant"
"64680499","variant"
"65676794","variant"
"67172146","control"
"65077608","control"
"71643974","control"
"65475484","variant"
"71149271","variant"
"69538983","control"
"63779626","control"
"64694317","control"
"69368506","variant"
"67762385","control"
"71170558","control"
"70975490","variant"
"71257464","variant"
"71172904","control"
"68031897","variant"
"64039148","variant"
"67069491","variant"
"70760482","control"
"69039463","control"
"66987758","control"
"68962529","variant"
"71045089","control"
"70967542","control"
"67918025","variant"
"65198185","control"
"71354668","control"
"71362805","control"
"68660555","variant"
"71389292","control"
"66839504","control"
"70439215","variant"
"68969604","variant"
"70890940","variant"
"71045819","variant"
"65157067","variant"
"67331274","control"
"67992189","control"
"68851068","variant"
"69382734","variant"
"70158697","control"
"68778654","variant"
"68595726","variant"
